"geography_name","time","geography","n_total_audited","n_hep_a","n_hep_b","n_dtap","n_tdap","n_polio","n_mmr_k","n_varicella","n_men_6th","n_medical_exempt","n_religious_exempt","pct_hep_a","pct_hep_b","pct_dtap","pct_tdap","pct_polio","pct_mmr","pct_varicella","pct_men_6th","pct_medical_ex","pct_religious_ex"
"Aurora County","12-31-2018",184012,106,100,105,50,53,50,49,49,52,0,2,94.3396226415094,99.0566037735849,47.1698113207547,50,47.1698113207547,46.2264150943396,46.2264150943396,49.0566037735849,0,1.88679245283019
"Aurora County","12-31-2019",184012,99,80,84,46,47,46,46,46,45,0,2,80.8080808080808,84.8484848484848,46.4646464646465,47.4747474747475,46.4646464646465,46.4646464646465,46.4646464646465,45.4545454545455,0,2.02020202020202
"Aurora County","12-31-2020",184012,112,104,107,53,53,53,53,53,53,0,1,92.8571428571429,95.5357142857143,47.3214285714286,47.3214285714286,47.3214285714286,47.3214285714286,47.3214285714286,47.3214285714286,0,0.892857142857143
"Aurora County","12-31-2021",184012,107,99,104,52,48,52,52,52,46,0,4,92.5233644859813,97.196261682243,48.5981308411215,44.8598130841121,48.5981308411215,48.5981308411215,48.5981308411215,42.9906542056075,0,3.73831775700935
"Aurora County","12-31-2022",184012,112,102,106,53,53,53,53,51,53,0,2,91.0714285714286,94.6428571428571,47.3214285714286,47.3214285714286,47.3214285714286,47.3214285714286,45.5357142857143,47.3214285714286,0,1.78571428571429
"Aurora County","12-31-2023",184012,97,88,95,45,41,45,45,44,40,0,9,90.7216494845361,97.9381443298969,46.3917525773196,42.2680412371134,46.3917525773196,46.3917525773196,45.360824742268,41.2371134020619,0,9.27835051546392
"Aurora County","12-31-2024",276018,102,95,100,48,50,48,47,47,49,0,3,93.1372549019608,98.0392156862745,47.0588235294118,49.0196078431373,47.0588235294118,46.078431372549,46.078431372549,48.0392156862745,0,2.94117647058824
"Beadle County","12-31-2018",644070,605,537,598,324,268,322,325,323,265,0,4,88.7603305785124,98.8429752066116,53.5537190082645,44.297520661157,53.2231404958678,53.7190082644628,53.3884297520661,43.801652892562,0,0.661157024793388
"Beadle County","12-31-2019",644070,567,522,557,299,230,300,301,300,227,0,5,92.0634920634921,98.2363315696649,52.7336860670194,40.5643738977072,52.9100529100529,53.0864197530864,52.9100529100529,40.0352733686067,0,0.881834215167548
"Beadle County","12-31-2020",644070,602,528,587,302,217,305,304,296,224,0,4,87.7076411960133,97.5083056478405,50.1661129568106,36.046511627907,50.6644518272425,50.4983388704319,49.1694352159468,37.2093023255814,0,0.664451827242525
"Beadle County","12-31-2021",644070,578,531,569,286,230,286,287,281,232,0,4,91.8685121107266,98.4429065743945,49.4809688581315,39.7923875432526,49.4809688581315,49.6539792387543,48.6159169550173,40.1384083044983,0,0.69204152249135
"Beadle County","12-31-2022",598065,642,570,611,285,249,286,297,282,250,1,12,88.785046728972,95.1713395638629,44.392523364486,38.785046728972,44.5482866043614,46.2616822429907,43.9252336448598,38.9408099688474,0.155763239875389,1.86915887850467
"Beadle County","12-31-2023",598065,629,561,605,285,268,284,287,284,265,1,11,89.1891891891892,96.1844197138315,45.3100158982512,42.6073131955485,45.1510333863275,45.6279809220986,45.1510333863275,42.1303656597774,0.158982511923688,1.74880763116057
"Beadle County","12-31-2024",598065,570,493,529,237,234,232,239,235,227,1,25,86.4912280701754,92.8070175438596,41.5789473684211,41.0526315789474,40.7017543859649,41.9298245614035,41.2280701754386,39.8245614035088,0.175438596491228,4.3859649122807
"Bennett County","12-31-2018",184028,175,167,175,109,65,109,109,107,65,0,0,95.4285714285714,100,62.2857142857143,37.1428571428571,62.2857142857143,62.2857142857143,61.1428571428571,37.1428571428571,0,0
"Bennett County","12-31-2019",184028,182,175,182,102,79,103,103,103,79,0,0,96.1538461538462,100,56.043956043956,43.4065934065934,56.5934065934066,56.5934065934066,56.5934065934066,43.4065934065934,0,0
"Bennett County","12-31-2020",184028,156,154,156,74,82,74,74,72,82,0,0,98.7179487179487,100,47.4358974358974,52.5641025641026,47.4358974358974,47.4358974358974,46.1538461538462,52.5641025641026,0,0
"Bennett County","12-31-2021",184028,159,155,158,67,78,67,67,67,76,0,0,97.4842767295598,99.3710691823899,42.1383647798742,49.0566037735849,42.1383647798742,42.1383647798742,42.1383647798742,47.7987421383648,0,0
"Bennett County","12-31-2022",184028,133,131,133,57,67,57,57,52,67,0,0,98.4962406015038,100,42.8571428571429,50.3759398496241,42.8571428571429,42.8571428571429,39.0977443609023,50.3759398496241,0,0
"Bennett County","12-31-2023",184028,161,153,160,78,73,78,78,78,73,0,2,95.0310559006211,99.3788819875776,48.4472049689441,45.3416149068323,48.4472049689441,48.4472049689441,48.4472049689441,45.3416149068323,0,1.24223602484472
"Bennett County","12-31-2024",184028,163,154,159,55,66,55,54,54,62,0,0,94.478527607362,97.5460122699387,33.7423312883436,40.4907975460123,33.7423312883436,33.1288343558282,33.1288343558282,38.0368098159509,0,0
"Bon Homme County","12-31-2018",414081,213,124,205,74,132,74,74,74,132,0,5,58.2159624413146,96.2441314553991,34.7417840375587,61.9718309859155,34.7417840375587,34.7417840375587,34.7417840375587,61.9718309859155,0,2.34741784037559
"Bon Homme County","12-31-2019",414081,167,123,166,77,88,77,77,77,88,0,2,73.6526946107784,99.4011976047904,46.1077844311377,52.6946107784431,46.1077844311377,46.1077844311377,46.1077844311377,52.6946107784431,0,1.19760479041916
"Bon Homme County","12-31-2020",414081,142,105,138,71,66,71,70,71,66,0,5,73.943661971831,97.1830985915493,50,46.4788732394366,50,49.2957746478873,50,46.4788732394366,0,3.52112676056338
"Bon Homme County","12-31-2021",414081,143,104,143,70,72,70,70,70,72,0,0,72.7272727272727,100,48.951048951049,50.3496503496504,48.951048951049,48.951048951049,48.951048951049,50.3496503496504,0,0
"Bon Homme County","12-31-2022",414081,171,133,163,86,70,86,86,86,70,0,11,77.7777777777778,95.3216374269006,50.2923976608187,40.9356725146199,50.2923976608187,50.2923976608187,50.2923976608187,40.9356725146199,0,6.4327485380117
"Bon Homme County","12-31-2023",414081,159,126,156,68,79,68,67,67,78,1,13,79.2452830188679,98.1132075471698,42.7672955974843,49.685534591195,42.7672955974843,42.1383647798742,42.1383647798742,49.0566037735849,0.628930817610063,8.17610062893082
"Bon Homme County","12-31-2024",414081,164,140,152,78,72,78,75,75,72,1,16,85.3658536585366,92.6829268292683,47.5609756097561,43.9024390243902,47.5609756097561,45.7317073170732,45.7317073170732,43.9024390243902,0.609756097560976,9.75609756097561
"Brookings County","12-31-2018",690165,935,633,898,430,441,432,433,422,437,0,21,67.7005347593583,96.0427807486631,45.9893048128342,47.1657754010695,46.2032085561497,46.3101604278075,45.1336898395722,46.7379679144385,0,2.24598930481283
"Brookings County","12-31-2019",736176,851,635,815,403,397,403,402,389,395,1,20,74.6180963572268,95.7696827262045,47.3560517038778,46.6509988249119,47.3560517038778,47.2385428907168,45.710928319624,46.4159811985899,0.117508813160987,2.35017626321974
"Brookings County","12-31-2020",736176,1056,789,1016,466,511,465,465,456,512,0,22,74.7159090909091,96.2121212121212,44.1287878787879,48.3901515151515,44.0340909090909,44.0340909090909,43.1818181818182,48.4848484848485,0,2.08333333333333
"Brookings County","12-31-2021",736176,895,700,853,397,390,400,401,399,386,0,7,78.2122905027933,95.3072625698324,44.3575418994413,43.5754189944134,44.6927374301676,44.804469273743,44.5810055865922,43.1284916201117,0,0.782122905027933
"Brookings County","12-31-2022",736176,922,780,880,450,402,451,448,446,403,2,19,84.5986984815618,95.4446854663775,48.8069414316703,43.6008676789588,48.9154013015184,48.590021691974,48.3731019522777,43.7093275488069,0.216919739696312,2.06073752711497
"Brookings County","12-31-2023",736176,976,801,940,446,419,446,445,444,418,2,37,82.0696721311475,96.3114754098361,45.6967213114754,42.9303278688525,45.6967213114754,45.594262295082,45.4918032786885,42.827868852459,0.204918032786885,3.79098360655738
"Brookings County","12-31-2024",782187,913,761,855,397,403,396,394,390,342,2,66,83.3515881708653,93.6473165388828,43.4830230010953,44.1401971522453,43.3734939759036,43.1544359255203,42.7163198247536,37.4589266155531,0.219058050383352,7.2289156626506
"Brown County","12-31-2018",920260,957,540,935,453,469,453,454,454,470,10,16,56.4263322884012,97.7011494252874,47.3354231974922,49.0073145245559,47.3354231974922,47.4399164054336,47.4399164054336,49.1118077324974,1.04493207941484,1.67189132706374
"Brown County","12-31-2019",920260,1046,701,1032,493,524,495,494,492,523,0,16,67.0172084130019,98.6615678776291,47.131931166348,50.0956022944551,47.3231357552581,47.2275334608031,47.0363288718929,50,0,1.52963671128107
"Brown County","12-31-2020",920260,999,703,931,451,503,453,456,452,504,1,19,70.3703703703704,93.1931931931932,45.1451451451451,50.3503503503503,45.3453453453453,45.6456456456456,45.2452452452452,50.4504504504504,0.1001001001001,1.9019019019019
"Brown County","12-31-2021",920260,942,689,924,442,464,445,444,442,461,1,20,73.1422505307856,98.0891719745223,46.9214437367304,49.2569002123142,47.23991507431,47.1337579617834,46.9214437367304,48.9384288747346,0.106157112526539,2.12314225053079
"Brown County","12-31-2022",920260,971,750,954,498,435,500,500,500,433,5,24,77.2399588053553,98.2492276004119,51.2873326467559,44.7991761071061,51.4933058702369,51.4933058702369,51.4933058702369,44.5932028836251,0.514933058702369,2.47167868177137
"Brown County","12-31-2023",920260,1021,806,991,500,467,501,498,496,467,2,37,78.9422135161606,97.0617042115573,48.9715964740451,45.7394711067581,49.0695396669931,48.7757100881489,48.5798237022527,45.7394711067581,0.19588638589618,3.62389813907933
"Brown County","12-31-2024",966273,880,699,850,434,405,434,436,433,404,1,33,79.4318181818182,96.5909090909091,49.3181818181818,46.0227272727273,49.3181818181818,49.5454545454545,49.2045454545455,45.9090909090909,0.113636363636364,3.75
"Brule County","12-31-2018",184060,206,172,204,106,98,106,106,105,98,1,1,83.495145631068,99.0291262135922,51.4563106796116,47.5728155339806,51.4563106796116,51.4563106796116,50.9708737864078,47.5728155339806,0.485436893203883,0.485436893203883
"Brule County","12-31-2019",184060,196,153,190,94,98,94,94,94,98,0,3,78.0612244897959,96.9387755102041,47.9591836734694,50,47.9591836734694,47.9591836734694,47.9591836734694,50,0,1.53061224489796
"Brule County","12-31-2020",184060,203,180,200,105,94,105,106,105,95,0,1,88.6699507389163,98.5221674876847,51.7241379310345,46.3054187192118,51.7241379310345,52.2167487684729,51.7241379310345,46.7980295566502,0,0.492610837438424
"Brule County","12-31-2021",184060,196,170,194,99,87,99,99,100,87,0,4,86.734693877551,98.9795918367347,50.5102040816327,44.3877551020408,50.5102040816327,50.5102040816327,51.0204081632653,44.3877551020408,0,2.04081632653061
"Brule County","12-31-2022",184060,179,165,174,89,84,89,89,89,83,0,5,92.1787709497207,97.2067039106145,49.7206703910614,46.927374301676,49.7206703910614,49.7206703910614,49.7206703910614,46.3687150837989,0,2.79329608938547
"Brule County","12-31-2023",184060,180,161,174,77,91,78,78,78,86,0,14,89.4444444444444,96.6666666666667,42.7777777777778,50.5555555555556,43.3333333333333,43.3333333333333,43.3333333333333,47.7777777777778,0,7.77777777777778
"Brule County","12-31-2024",230075,208,183,204,89,111,89,87,86,38,0,12,87.9807692307692,98.0769230769231,42.7884615384615,53.3653846153846,42.7884615384615,41.8269230769231,41.3461538461538,18.2692307692308,0,5.76923076923077
"Butte County","12-31-2018",184076,267,197,236,127,116,127,126,126,118,0,21,73.7827715355805,88.3895131086142,47.565543071161,43.4456928838951,47.565543071161,47.191011235955,47.191011235955,44.1947565543071,0,7.86516853932584
"Butte County","12-31-2019",184076,243,188,220,120,109,120,120,121,109,0,11,77.3662551440329,90.5349794238683,49.3827160493827,44.8559670781893,49.3827160493827,49.3827160493827,49.7942386831276,44.8559670781893,0,4.52674897119342
"Butte County","12-31-2020",184076,247,208,232,132,101,132,132,132,103,0,5,84.2105263157895,93.9271255060729,53.4412955465587,40.8906882591093,53.4412955465587,53.4412955465587,53.4412955465587,41.7004048582996,0,2.02429149797571
"Butte County","12-31-2021",184076,249,192,234,117,98,117,119,120,97,5,7,77.1084337349398,93.9759036144578,46.9879518072289,39.3574297188755,46.9879518072289,47.7911646586345,48.1927710843374,38.9558232931727,2.00803212851406,2.81124497991968
"Butte County","12-31-2022",184076,220,187,206,102,92,102,102,102,91,0,12,85,93.6363636363636,46.3636363636364,41.8181818181818,46.3636363636364,46.3636363636364,46.3636363636364,41.3636363636364,0,5.45454545454545
"Butte County","12-31-2023",184076,272,230,245,138,119,138,141,139,119,0,22,84.5588235294118,90.0735294117647,50.7352941176471,43.75,50.7352941176471,51.8382352941177,51.1029411764706,43.75,0,8.08823529411765
"Butte County","12-31-2024",184076,222,199,209,90,123,91,92,90,122,0,14,89.6396396396396,94.1441441441441,40.5405405405405,55.4054054054054,40.990990990991,41.4414414414414,40.5405405405405,54.954954954955,0,6.30630630630631
"Campbell County","12-31-2018",92042,11,7,10,5,5,5,5,5,5,0,1,63.6363636363636,90.9090909090909,45.4545454545455,45.4545454545455,45.4545454545455,45.4545454545455,45.4545454545455,45.4545454545455,0,9.09090909090909
"Campbell County","12-31-2019",92042,16,12,16,8,6,8,8,8,6,0,0,75,100,50,37.5,50,50,50,37.5,0,0
"Campbell County","12-31-2020",92042,20,16,20,12,6,12,12,0,6,0,13,80,100,60,30,60,60,0,30,0,65
"Campbell County","12-31-2021",92042,18,15,17,8,9,8,8,8,9,0,1,83.3333333333333,94.4444444444444,44.4444444444444,50,44.4444444444444,44.4444444444444,44.4444444444444,50,0,5.55555555555556
"Campbell County","12-31-2022",92042,15,13,15,9,5,9,9,9,5,0,0,86.6666666666667,100,60,33.3333333333333,60,60,60,33.3333333333333,0,0
"Campbell County","12-31-2023",92042,27,24,25,12,12,12,12,12,12,0,3,88.8888888888889,92.5925925925926,44.4444444444444,44.4444444444444,44.4444444444444,44.4444444444444,44.4444444444444,44.4444444444444,0,11.1111111111111
"Campbell County","12-31-2024",92042,23,21,23,10,6,10,10,10,6,0,0,91.304347826087,100,43.4782608695652,26.0869565217391,43.4782608695652,43.4782608695652,43.4782608695652,26.0869565217391,0,0
"Charles Mix County","12-31-2018",368184,248,204,242,167,62,167,167,164,60,4,8,82.258064516129,97.5806451612903,67.3387096774193,25,67.3387096774193,67.3387096774193,66.1290322580645,24.1935483870968,1.61290322580645,3.2258064516129
"Charles Mix County","12-31-2019",414207,254,215,246,172,63,172,169,169,62,0,14,84.6456692913386,96.8503937007874,67.7165354330709,24.8031496062992,67.7165354330709,66.5354330708661,66.5354330708661,24.4094488188976,0,5.51181102362205
"Charles Mix County","12-31-2020",368184,229,197,221,154,62,153,152,152,58,0,16,86.0262008733624,96.5065502183406,67.2489082969432,27.0742358078603,66.8122270742358,66.3755458515284,66.3755458515284,25.3275109170306,0,6.98689956331878
"Charles Mix County","12-31-2021",414207,231,190,221,140,52,142,140,139,54,0,24,82.2510822510823,95.6709956709957,60.6060606060606,22.5108225108225,61.4718614718615,60.6060606060606,60.1731601731602,23.3766233766234,0,10.3896103896104
"Charles Mix County","12-31-2022",368184,267,234,262,167,65,168,167,164,65,0,22,87.6404494382023,98.12734082397,62.5468164794007,24.3445692883895,62.9213483146067,62.5468164794007,61.4232209737828,24.3445692883895,0,8.23970037453183
"Charles Mix County","12-31-2023",414207,225,185,215,133,53,133,133,132,51,0,31,82.2222222222222,95.5555555555556,59.1111111111111,23.5555555555556,59.1111111111111,59.1111111111111,58.6666666666667,22.6666666666667,0,13.7777777777778
"Charles Mix County","12-31-2024",414207,226,197,209,129,50,127,126,126,50,1,35,87.1681415929203,92.4778761061947,57.0796460176991,22.1238938053097,56.1946902654867,55.7522123893805,55.7522123893805,22.1238938053097,0.442477876106195,15.4867256637168
"Clark County","12-31-2018",460250,90,44,82,38,27,38,38,37,26,0,7,48.8888888888889,91.1111111111111,42.2222222222222,30,42.2222222222222,42.2222222222222,41.1111111111111,28.8888888888889,0,7.77777777777778
"Clark County","12-31-2019",506275,140,73,132,43,70,43,43,42,68,1,7,52.1428571428571,94.2857142857143,30.7142857142857,50,30.7142857142857,30.7142857142857,30,48.5714285714286,0.714285714285714,5
"Clark County","12-31-2020",506275,182,101,167,60,79,60,60,60,77,0,19,55.4945054945055,91.7582417582418,32.967032967033,43.4065934065934,32.967032967033,32.967032967033,32.967032967033,42.3076923076923,0,10.4395604395604
"Clark County","12-31-2021",506275,168,114,157,48,78,48,49,47,78,0,8,67.8571428571429,93.452380952381,28.5714285714286,46.4285714285714,28.5714285714286,29.1666666666667,27.9761904761905,46.4285714285714,0,4.76190476190476
"Clark County","12-31-2022",506275,182,129,171,22,87,41,42,42,85,0,19,70.8791208791209,93.956043956044,12.0879120879121,47.8021978021978,22.5274725274725,23.0769230769231,23.0769230769231,46.7032967032967,0,10.4395604395604
"Clark County","12-31-2023",506275,159,118,146,45,60,45,46,46,61,0,19,74.2138364779874,91.8238993710692,28.3018867924528,37.7358490566038,28.3018867924528,28.9308176100629,28.9308176100629,38.3647798742138,0,11.9496855345912
"Clark County","12-31-2024",506275,168,122,146,56,61,56,56,55,58,0,29,72.6190476190476,86.9047619047619,33.3333333333333,36.3095238095238,33.3333333333333,33.3333333333333,32.7380952380952,34.5238095238095,0,17.2619047619048
"Clay County","12-31-2018",184108,257,221,249,134,115,136,135,132,115,1,2,85.9922178988327,96.8871595330739,52.1400778210117,44.7470817120623,52.9182879377432,52.5291828793774,51.3618677042802,44.7470817120623,0.389105058365759,0.778210116731518
"Clay County","12-31-2019",184108,256,230,250,136,109,136,136,134,109,0,1,89.84375,97.65625,53.125,42.578125,53.125,53.125,52.34375,42.578125,0,0.390625
"Clay County","12-31-2020",184108,268,224,258,122,136,123,123,124,135,0,7,83.5820895522388,96.2686567164179,45.5223880597015,50.7462686567164,45.8955223880597,45.8955223880597,46.2686567164179,50.3731343283582,0,2.61194029850746
"Clay County","12-31-2021",184108,261,232,252,136,111,136,134,136,112,0,7,88.8888888888889,96.551724137931,52.1072796934866,42.5287356321839,52.1072796934866,51.3409961685824,52.1072796934866,42.911877394636,0,2.68199233716475
"Clay County","12-31-2022",184108,261,242,255,133,118,133,133,132,118,1,6,92.72030651341,97.7011494252874,50.9578544061303,45.2107279693487,50.9578544061303,50.9578544061303,50.5747126436782,45.2107279693487,0.383141762452107,2.29885057471264
"Clay County","12-31-2023",184108,285,263,278,141,136,140,140,140,138,0,4,92.280701754386,97.5438596491228,49.4736842105263,47.719298245614,49.1228070175439,49.1228070175439,49.1228070175439,48.4210526315789,0,1.40350877192982
"Clay County","12-31-2024",184108,289,268,279,137,139,137,137,137,139,0,7,92.7335640138408,96.5397923875433,47.4048442906574,48.0968858131488,47.4048442906574,47.4048442906574,47.4048442906574,48.0968858131488,0,2.42214532871972
"Codington County","12-31-2018",690435,759,401,752,358,391,358,358,356,391,2,5,52.832674571805,99.0777338603425,47.167325428195,51.5151515151515,47.167325428195,47.167325428195,46.9038208168643,51.5151515151515,0.263504611330698,0.658761528326746
"Codington County","12-31-2019",690435,807,515,776,382,386,381,383,369,387,0,15,63.816604708798,96.1586121437422,47.3358116480793,47.8314745972739,47.2118959107807,47.4597273853779,45.724907063197,47.9553903345725,0,1.85873605947955
"Codington County","12-31-2020",690435,755,398,601,343,364,343,342,342,364,0,13,52.7152317880795,79.6026490066225,45.4304635761589,48.2119205298013,45.4304635761589,45.2980132450331,45.2980132450331,48.2119205298013,0,1.72185430463576
"Codington County","12-31-2021",690435,741,521,705,333,362,333,335,335,362,0,11,70.310391363023,95.1417004048583,44.9392712550607,48.8529014844804,44.9392712550607,45.2091767881242,45.2091767881242,48.8529014844804,0,1.48448043184885
"Codington County","12-31-2022",690435,777,584,749,356,371,356,356,356,371,0,24,75.1608751608752,96.3963963963964,45.8172458172458,47.7477477477478,45.8172458172458,45.8172458172458,45.8172458172458,47.7477477477478,0,3.08880308880309
"Codington County","12-31-2023",736464,755,607,727,341,366,340,340,339,367,2,28,80.3973509933775,96.2913907284768,45.1655629139073,48.476821192053,45.0331125827815,45.0331125827815,44.9006622516556,48.6092715231788,0.264900662251656,3.70860927152318
"Codington County","12-31-2024",644406,630,525,591,223,339,225,224,222,343,0,33,83.3333333333333,93.8095238095238,35.3968253968254,53.8095238095238,35.7142857142857,35.5555555555556,35.2380952380952,54.4444444444444,0,5.23809523809524
"Corson County","12-31-2018",322217,163,156,161,73,81,74,74,74,81,0,0,95.7055214723926,98.7730061349693,44.7852760736196,49.6932515337423,45.398773006135,45.398773006135,45.398773006135,49.6932515337423,0,0
"Corson County","12-31-2019",322217,161,149,149,75,82,76,77,77,83,0,0,92.5465838509317,92.5465838509317,46.583850931677,50.9316770186335,47.2049689440994,47.8260869565217,47.8260869565217,51.5527950310559,0,0
"Corson County","12-31-2020",322217,150,142,143,74,74,73,74,74,75,0,0,94.6666666666667,95.3333333333333,49.3333333333333,49.3333333333333,48.6666666666667,49.3333333333333,49.3333333333333,50,0,0
"Corson County","12-31-2021",322217,138,134,136,65,61,65,64,64,60,0,0,97.1014492753623,98.5507246376812,47.1014492753623,44.2028985507246,47.1014492753623,46.3768115942029,46.3768115942029,43.4782608695652,0,0
"Corson County","12-31-2022",322217,126,125,125,58,63,58,58,58,63,0,1,99.2063492063492,99.2063492063492,46.031746031746,50,46.031746031746,46.031746031746,46.031746031746,50,0,0.793650793650794
"Corson County","12-31-2023",322217,106,100,101,48,48,50,52,52,47,0,1,94.3396226415094,95.2830188679245,45.2830188679245,45.2830188679245,47.1698113207547,49.0566037735849,49.0566037735849,44.3396226415094,0,0.943396226415094
"Corson County","12-31-2024",368248,124,118,122,52,58,55,55,55,58,0,3,95.1612903225807,98.3870967741936,41.9354838709677,46.7741935483871,44.3548387096774,44.3548387096774,44.3548387096774,46.7741935483871,0,2.41935483870968
"Custer County","12-31-2018",92066,143,113,130,67,70,67,67,66,70,0,7,79.020979020979,90.9090909090909,46.8531468531469,48.951048951049,46.8531468531469,46.8531468531469,46.1538461538462,48.951048951049,0,4.8951048951049
"Custer County","12-31-2019",92066,144,119,138,56,83,56,55,56,83,2,5,82.6388888888889,95.8333333333333,38.8888888888889,57.6388888888889,38.8888888888889,38.1944444444444,38.8888888888889,57.6388888888889,1.38888888888889,3.47222222222222
"Custer County","12-31-2020",92066,110,86,99,44,56,44,44,44,56,2,4,78.1818181818182,90,40,50.9090909090909,40,40,40,50.9090909090909,1.81818181818182,3.63636363636364
"Custer County","12-31-2021",92066,145,117,124,74,63,74,74,72,63,0,8,80.6896551724138,85.5172413793103,51.0344827586207,43.448275862069,51.0344827586207,51.0344827586207,49.6551724137931,43.448275862069,0,5.51724137931035
"Custer County","12-31-2022",92066,150,118,136,69,72,72,72,72,72,0,7,78.6666666666667,90.6666666666667,46,48,48,48,48,48,0,4.66666666666667
"Custer County","12-31-2023",92066,144,117,135,63,72,65,64,63,72,1,8,81.25,93.75,43.75,50,45.1388888888889,44.4444444444444,43.75,50,0.694444444444444,5.55555555555556
"Custer County","12-31-2024",92066,154,121,143,68,58,68,67,67,58,0,11,78.5714285714286,92.8571428571429,44.1558441558442,37.6623376623377,44.1558441558442,43.5064935064935,43.5064935064935,37.6623376623377,0,7.14285714285714
"Davison County","12-31-2018",506385,560,503,542,277,267,278,280,273,266,3,9,89.8214285714286,96.7857142857143,49.4642857142857,47.6785714285714,49.6428571428571,50,48.75,47.5,0.535714285714286,1.60714285714286
